label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.0,0.0,0.07352066040039062,-0.04040926694869995,0.13242024183273315,-0.12171941995620728,0.15415114164352417,-0.1902000904083252,0.15510529279708862,-0.25212711095809937,0.08918100595474243,-0.1929105818271637,0.10120582580566406,-0.2483297884464264,0.11064404249191284,-0.2113465666770935,0.11504751443862915,-0.16180512309074402,0.03820830583572388,-0.19227927923202515,0.056648850440979004,-0.2512998878955841,0.06184142827987671,-0.19210684299468994,0.06249183416366577,-0.13287752866744995,-0.014080941677093506,-0.18361172080039978,0.009952068328857422,-0.23131543397903442,0.014928758144378662,-0.16082081198692322,0.01589304208755493,-0.10321685671806335,-0.06664276123046875,-0.1660686731338501,-0.03752774000167847,-0.21073082089424133,-0.02857130765914917,-0.15692222118377686,-0.027835845947265625,-0.10800379514694214
A,0.0,0.0,0.12291944026947021,-0.058372557163238525,0.23037785291671753,-0.1724138855934143,0.25780773162841797,-0.28809233009815216,0.24562489986419678,-0.38278670608997345,0.15001052618026733,-0.29421891272068024,0.17764174938201904,-0.3797428607940674,0.1644626259803772,-0.2970002740621567,0.15132790803909302,-0.21429100632667542,0.06906366348266602,-0.29187729954719543,0.10431802272796631,-0.37556712329387665,0.09112262725830078,-0.26644033193588257,0.08122831583023071,-0.17216435074806213,-0.01246565580368042,-0.2746258080005646,0.02262812852859497,-0.3474920988082886,0.018810570240020752,-0.2321617603302002,0.015423297882080078,-0.143288254737854,-0.10013937950134277,-0.24457982182502747,-0.05844438076019287,-0.30227987468242645,-0.0485914945602417,-0.21776482462882996,-0.04699742794036865,-0.14837241172790527
A,0.0,0.0,0.08342486619949341,-0.04948416352272034,0.1395432949066162,-0.14078950881958008,0.1317163109779358,-0.220325767993927,0.10935038328170776,-0.2828662246465683,0.06417083740234375,-0.21781527996063232,0.06527763605117798,-0.2728326618671417,0.07240593433380127,-0.21927359700202942,0.0798984169960022,-0.16090244054794312,0.007644772529602051,-0.2026098370552063,0.012096524238586426,-0.2618310898542404,0.023870527744293213,-0.18960079550743103,0.036930084228515625,-0.12630042433738708,-0.04615360498428345,-0.1773163080215454,-0.0394667387008667,-0.23215439915657043,-0.021928071975708008,-0.1556241512298584,-0.0074800848960876465,-0.09714782238006592,-0.09988781809806824,-0.1412930190563202,-0.08652743697166443,-0.18819501996040344,-0.06625968217849731,-0.13087674975395203,-0.05247575044631958,-0.08495080471038818
A,0.0,0.0,0.08346238732337952,-0.045973241329193115,0.15981772541999817,-0.10828617215156555,0.19049373269081116,-0.1780272126197815,0.18337270617485046,-0.24288707971572876,0.12302812933921814,-0.192539781332016,0.12239167094230652,-0.2440241277217865,0.09969279170036316,-0.19657427072525024,0.08970853686332703,-0.1472330093383789,0.06882414221763611,-0.19606751203536987,0.058135420083999634,-0.23612317442893982,0.04364505410194397,-0.17049095034599304,0.04656282067298889,-0.11887770891189575,0.019375473260879517,-0.1900656521320343,0.004302561283111572,-0.21628904342651367,-0.0030747652053833008,-0.15119311213493347,0.0033752620220184326,-0.10374143719673157,-0.027406424283981323,-0.1771821677684784,-0.037525057792663574,-0.20268025994300842,-0.039184629917144775,-0.14787328243255615,-0.03085610270500183,-0.10607495903968811
A,0.0,0.0,0.13177192211151123,-0.018207967281341553,0.2442728877067566,-0.1410674750804901,0.28450387716293335,-0.28470107913017273,0.2722631096839905,-0.3830975741147995,0.16114753484725952,-0.2081383764743805,0.19126123189926147,-0.34765541553497314,0.18083059787750244,-0.27671369910240173,0.17074036598205566,-0.1979888677597046,0.065227210521698,-0.2083871066570282,0.11065864562988281,-0.3384660482406616,0.10837030410766602,-0.2564990520477295,0.09531313180923462,-0.18126866221427917,-0.014213740825653076,-0.20868220925331116,0.026990234851837158,-0.3153248429298401,0.035405516624450684,-0.23352503776550293,0.03035116195678711,-0.16588756442070007,-0.08728712797164917,-0.21209919452667236,-0.04306310415267944,-0.2949489951133728,-0.038893163204193115,-0.22401845455169678,-0.04581838846206665,-0.1695396900177002
A,0.0,0.0,0.10651269555091858,-0.040405988693237305,0.19209152460098267,-0.11375948786735535,0.21404007077217102,-0.19723692536354065,0.2119675874710083,-0.26893068850040436,0.13686394691467285,-0.20838919281959534,0.14814528822898865,-0.2814537137746811,0.13620221614837646,-0.2263643890619278,0.12975406646728516,-0.1626116931438446,0.07137346267700195,-0.21290291845798492,0.08534854650497437,-0.28232385218143463,0.07305908203125,-0.20531804859638214,0.069705069065094,-0.13494208455085754,0.006858468055725098,-0.20397517085075378,0.019791126251220703,-0.26885685324668884,0.011619418859481812,-0.18451234698295593,0.009494781494140625,-0.11741334199905396,-0.0600116103887558,-0.18323633074760437,-0.04404950141906738,-0.23618540167808533,-0.04122360050678253,-0.17174595594406128,-0.039366722106933594,-0.1174231767654419
A,0.0,0.0,0.08290064334869385,-0.039504557847976685,0.16001832485198975,-0.11147484183311462,0.17970848083496094,-0.18649381399154663,0.17425060272216797,-0.25370723009109497,0.11722993850708008,-0.19148686528205872,0.11776351928710938,-0.2447696030139923,0.09257668256759644,-0.20098096132278442,0.07647937536239624,-0.14812931418418884,0.05877918004989624,-0.19473838806152344,0.051355063915252686,-0.23850789666175842,0.03494507074356079,-0.1708136796951294,0.03266948461532593,-0.10981360077857971,0.005668759346008301,-0.188071608543396,-0.004947841167449951,-0.21955803036689758,-0.011023193597793579,-0.15039169788360596,-0.006998002529144287,-0.09402516484260559,-0.042500466108322144,-0.17258015275001526,-0.0508560836315155,-0.1987122893333435,-0.04897177219390869,-0.14061659574508667,-0.03999662399291992,-0.09591129422187805
A,0.0,0.0,0.07724219560623169,-0.056841760873794556,0.1267039179801941,-0.152902752161026,0.11673867702484131,-0.23188120126724243,0.08602005243301392,-0.29154080152511597,0.043238699436187744,-0.22564911842346191,0.04548442363739014,-0.28272148966789246,0.0599367618560791,-0.2277505099773407,0.07047432661056519,-0.17033296823501587,-0.009592771530151367,-0.20685526728630066,-0.003780186176300049,-0.2661857008934021,0.01693660020828247,-0.1944696009159088,0.032576918601989746,-0.13099098205566406,-0.059509217739105225,-0.1798999011516571,-0.04948925971984863,-0.23286715149879456,-0.02432352304458618,-0.15819266438484192,-0.008000075817108154,-0.09912258386611938,-0.10878753662109375,-0.1434723436832428,-0.09026992321014404,-0.19247853755950928,-0.06625497341156006,-0.1362905502319336,-0.052918970584869385,-0.08807405829429626
A,0.0,0.0,0.06712871789932251,-0.04899388551712036,0.11328643560409546,-0.1285262107849121,0.11516183614730835,-0.1990707516670227,0.10629665851593018,-0.2572881281375885,0.06838846206665039,-0.19173836708068848,0.05893123149871826,-0.24161502718925476,0.05728495121002197,-0.19750535488128662,0.060845792293548584,-0.15702807903289795,0.01804560422897339,-0.18303453922271729,0.007650494575500488,-0.23138153553009033,0.014456331729888916,-0.16884642839431763,0.023546993732452393,-0.1296505331993103,-0.02815157175064087,-0.16530102491378784,-0.036680638790130615,-0.21157139539718628,-0.024743199348449707,-0.14647656679153442,-0.015331000089645386,-0.10910892486572266,-0.07326111197471619,-0.1398400068283081,-0.0748317539691925,-0.17970377206802368,-0.06150984764099121,-0.13302910327911377,-0.053555458784103394,-0.10253018140792847
A,0.0,0.0,0.06785374879837036,-0.04607963562011719,0.1171688437461853,-0.11186259984970093,0.11824047565460205,-0.174728661775589,0.0967523455619812,-0.22764596343040466,0.06495040655136108,-0.1723419427871704,0.05632048845291138,-0.22004157304763794,0.04984414577484131,-0.1851503551006317,0.048216402530670166,-0.13966453075408936,0.01876676082611084,-0.16375455260276794,0.00886315107345581,-0.20781227946281433,0.01107090711593628,-0.15889692306518555,0.01855599880218506,-0.1093214750289917,-0.025628089904785156,-0.14961671829223633,-0.03359091281890869,-0.18912634253501892,-0.026244640350341797,-0.1402992606163025,-0.017199575901031494,-0.09365832805633545,-0.070437490940094,-0.13040512800216675,-0.07718554139137268,-0.17337307333946228,-0.06534475088119507,-0.14145803451538086,-0.05543297529220581,-0.10612398386001587
A,0.0,0.0,0.08708125352859497,-0.032191187143325806,0.16617780923843384,-0.11012312769889832,0.18003758788108826,-0.19263863563537598,0.16850578784942627,-0.2648474872112274,0.11402386426925659,-0.1957114338874817,0.11575275659561157,-0.2556959092617035,0.09912481904029846,-0.20398366451263428,0.0913025438785553,-0.1458047330379486,0.04959873855113983,-0.19430577754974365,0.05074864625930786,-0.2424440085887909,0.039966434240341187,-0.1664656102657318,0.04256927967071533,-0.10412144660949707,-0.009967237710952759,-0.1827402114868164,-0.009690538048744202,-0.22318467497825623,-0.01507006585597992,-0.14312440156936646,-0.011269837617874146,-0.08578535914421082,-0.06793314218521118,-0.16259434819221497,-0.06623643636703491,-0.20327311754226685,-0.06361554563045502,-0.13871940970420837,-0.05755545198917389,-0.09216299653053284
A,0.0,0.0,0.0878857970237732,-0.030964672565460205,0.15417718887329102,-0.1158178448677063,0.17006582021713257,-0.19773966073989868,0.17250651121139526,-0.26364392042160034,0.1116974949836731,-0.19797497987747192,0.12304973602294922,-0.26135367155075073,0.1131402850151062,-0.20322883129119873,0.10539239645004272,-0.1444067358970642,0.05301636457443237,-0.1948150396347046,0.06867802143096924,-0.2544634938240051,0.061377108097076416,-0.17558830976486206,0.05710417032241821,-0.10902398824691772,-0.004765510559082031,-0.18101376295089722,0.013595342636108398,-0.23348736763000488,0.012720167636871338,-0.14949911832809448,0.013650894165039062,-0.08763140439987183,-0.06333285570144653,-0.1572853922843933,-0.042621910572052,-0.19587016105651855,-0.03633558750152588,-0.1345500349998474,-0.03158003091812134,-0.08659827709197998
